id,nba_id,display_name,first_name,last_name,roster_status,from_year,to_year,player_code,team_id,team_city,team_name,team_abbreviation,team_code
numeric,numeric,string,string,string,enum,numeric,numeric,string,numeric,string,string,string,string
707,1127,Charles Claxton,Charles,Claxton,0,1995,1995,charles_claxton,0,,,,
708,2049,Speedy Claxton,Speedy,Claxton,0,2001,2008,speedy_claxton,0,,,,
709,76402,Jim Cleamons,Jim,Cleamons,0,1971,1979,HISTADD_jim_cleamons,0,,,,
710,2043,Mateen Cleaves,Mateen,Cleaves,0,2000,2005,mateen_cleaves,0,,,,
711,76403,John Clemens,John,Clemens,0,1965,1975,HISTADD_barry_clemens,0,,,,
712,1628499,Antonius Cleveland,Antonius,Cleveland,1,2017,2017,antonius_cleveland,1610612737,Atlanta,Hawks,ATL,hawks
713,76404,Nat Clifton,Nat,Clifton,0,1950,1957,HISTADD_sweetwater_clifton,0,,,,
714,76406,Bill Closs,Bill,Closs,0,1949,1951,HISTADD_bill_closs,0,,,,
715,1569,Keith Closs,Keith,Closs,0,1997,2000,keith_closs,0,,,,
716,76407,Paul Cloyd,Paul,Cloyd,0,1949,1949,HISTADD_paul_cloyd,0,,,,
717,76408,Marion Cluggish,Marion,Cluggish,0,1946,1946,HISTADD_bob_cluggish,0,,,,
718,76409,Ben Clyde,Ben,Clyde,0,1974,1974,HISTADD_ben_clyde,0,,,,
719,76410,Richard Coffey,Richard,Coffey,0,1990,1990,HISTADD_richard_coffey,0,,,,
720,76411,Fred Cofield,Fred,Cofield,0,1985,1986,HISTADD_fred_cofield,0,,,,
721,715,John Coker,John,Coker,0,1995,2000,john_coker,0,,,,
722,202708,Norris Cole,Norris,Cole,0,2011,2016,norris_cole,0,,,,
723,76412,Ben Coleman,Ben,Coleman,0,1986,1993,HISTADD_ben_coleman,0,,,,
724,934,Derrick Coleman,Derrick,Coleman,0,1990,2004,derrick_coleman,0,,,,
725,76413,E.C. Coleman,E.C.,Coleman,0,1973,1978,HISTADD_ec_coleman,0,,,,
726,76414,Jack Coleman,Jack,Coleman,0,1949,1957,HISTADD_jack_coleman,0,,,,
727,76415,Norris Coleman,Norris,Coleman,0,1987,1987,HISTADD_norris_coleman,0,,,,
728,902,Bimbo Coles,Bimbo,Coles,0,1990,2003,bimbo_coles,0,,,,
729,2044,Jason Collier,Jason,Collier,0,2000,2004,jason_collier,0,,,,
730,76416,Art Collins,Art,Collins,0,1980,1980,HISTADD_art_collins,0,,,,
731,76418,Don Collins,Don,Collins,0,1980,1986,HISTADD_don_collins,0,,,,
732,76421,Doug Collins,Doug,Collins,0,1973,1980,HISTADD_dupp_doug_collins,0,,,,
733,1530,James Collins,James,Collins,0,1997,1997,james_collins,0,,,,
734,2260,Jarron Collins,Jarron,Collins,0,2001,2010,jarron_collins,0,,,,
735,2215,Jason Collins,Jason,Collins,0,2001,2013,jason_collins,0,,,,
736,76419,Jimmy Collins,Jimmy,Collins,0,1970,1971,HISTADD_jimmy_collins,0,,,,
737,1628381,John Collins,John,Collins,1,2017,2018,john_collins,1610612737,Atlanta,Hawks,ATL,hawks
738,200776,Mardy Collins,Mardy,Collins,0,2006,2009,mardy_collins,0,,,,
739,202395,Sherron Collins,Sherron,Collins,0,2010,2010,sherron_collins,0,,,,
740,1628380,Zach Collins,Zach,Collins,1,2017,2018,zach_collins,1610612757,Portland,Trail Blazers,POR,blazers
741,1627858,Kyle Collinsworth,Kyle,Collinsworth,1,2017,2017,kyle_collinsworth,1610612742,Dallas,Mavericks,DAL,mavericks
742,201954,Darren Collison,Darren,Collison,1,2009,2018,darren_collison,1610612754,Indiana,Pacers,IND,pacers
991,76580,Earl Dodd,Earl,Dodd,0,1949,1949,HISTADD_earl_dodd,0,,,,
743,2555,Nick Collison,Nick,Collison,1,2003,2017,nick_collison,1610612760,Oklahoma City,Thunder,OKC,thunder
744,76422,Joe Colone,Joe,Colone,0,1948,1948,HISTADD_bells_colone,0,,,,
745,1629045,Bonzie Colson,Bonzie,Colson,0,2018,2018,bonzie_colson,0,,,,
746,2173,Sean Colson,Sean,Colson,0,2000,2002,sean_colson,0,,,,
747,306,Steve Colter,Steve,Colter,0,1984,1994,steve_colter,0,,,,
748,76425,Leroy Combs,Leroy,Combs,0,1983,1983,HISTADD_leroy_combs,0,,,,
749,76426,Dallas Comegys,Dallas,Comegys,0,1987,1988,HISTADD_dallas_comegys,0,,,,
750,76427,Larry Comley,Larry,Comley,0,1963,1963,HISTADD_larry_comley,0,,,,
751,76428,Gene Conley,Gene,Conley,0,1952,1963,HISTADD_gene_conley,0,,,,
752,201144,Mike Conley,Mike,Conley,1,2007,2018,mike_conley,1610612763,Memphis,Grizzlies,MEM,grizzlies
753,76429,Ed Conlin,Ed,Conlin,0,1955,1961,HISTADD_ed_conlin,0,,,,
754,55,Marty Conlon,Marty,Conlon,0,1991,1999,marty_conlon,0,,,,
755,1626192,Pat Connaughton,Pat,Connaughton,1,2015,2018,pat_connaughton,1610612757,Portland,Trail Blazers,POR,blazers
756,76431,Lester Conner,Lester,Conner,0,1982,1994,HISTADD_lester_conner,0,,,,
757,76432,Chuck Connors,Chuck,Connors,0,1946,1947,HISTADD_chuck_connors,0,,,,
758,101215,Will Conroy,Will,Conroy,0,2006,2012,will_conroy,0,,,,
759,76433,Anthony Cook,Anthony,Cook,0,1990,1995,HISTADD_anthony_cook,0,,,,
760,76434,Bert Cook,Bert,Cook,0,1954,1954,HISTADD_bert_cook,0,,,,
761,76438,Bobby Cook,Bobby,Cook,0,1949,1949,HISTADD_cookie_cook,0,,,,
762,2567,Brian Cook,Brian,Cook,0,2003,2011,brian_cook,0,,,,
763,201161,Daequan Cook,Daequan,Cook,0,2007,2012,daequan_cook,0,,,,
764,76435,Darwin Cook,Darwin,Cook,0,1980,1988,HISTADD_darwin_cook,0,,,,
765,76436,Jeff Cook,Jeff,Cook,0,1979,1987,HISTADD_jeff_cook,0,,,,
766,76437,Norm Cook,Norm,Cook,0,1976,1977,HISTADD_norm_cook,0,,,,
767,2241,Omar Cook,Omar,Cook,0,2001,2004,omar_cook,0,,,,
768,1626188,Quinn Cook,Quinn,Cook,1,2016,2018,quinn_cook,1610612744,Golden State,Warriors,GSW,warriors
769,1628429,Charles Cooke,Charles,Cooke,1,2017,2017,charles_cooke,1610612740,New Orleans,Pelicans,NOP,pelicans
770,76439,David Cooke,David,Cooke,0,1985,1985,HISTADD_david_cooke,0,,,,
771,76440,Joe Cooke,Joe,Cooke,0,1970,1970,HISTADD_joe_cooke,0,,,,
772,204022,Jack Cooley,Jack,Cooley,1,2014,2017,jack_cooley,1610612758,Sacramento,Kings,SAC,kings
773,76442,Chuck Cooper,Chuck,Cooper,0,1950,1955,HISTADD_chuck_cooper,0,,,,
774,1030,Duane Cooper,Duane,Cooper,0,1992,1993,duane_cooper,0,,,,
775,76443,Joe Cooper,Joe,Cooper,0,1981,1984,HISTADD_joe_cooper,0,,,,
776,76444,Michael Cooper,Michael,Cooper,0,1978,1989,HISTADD_michael_cooper,0,,,,
777,76441,Wayne Cooper,Wayne,Cooper,0,1978,1991,HISTADD_wayne_cooper,0,,,,
778,76446,Tom Copa,Tom,Copa,0,1991,1991,HISTADD_tom_copa,0,,,,
779,203142,Chris Copeland,Chris,Copeland,0,2012,2015,chris_copeland,0,,,,
780,76447,Hollis Copeland,Hollis,Copeland,0,1979,1981,HISTADD_hollis_copeland,0,,,,
781,76448,Lanard Copeland,Lanard,Copeland,0,1989,1991,HISTADD_lanard_copeland,0,,,,
782,895,Tyrone Corbin,Tyrone,Corbin,0,1985,2000,tyrone_corbin,0,,,,
783,76450,Chris Corchiani,Chris,Corchiani,0,1991,1993,HISTADD_chris_corchiani,0,,,,
784,76451,Ken Corley,Ken,Corley,0,1946,1946,HISTADD_ken_corley,0,,,,
785,76452,Ray Corley,Ray,Corley,0,1949,1952,HISTADD_ray_corley,0,,,,
786,76453,Dave Corzine,Dave,Corzine,0,1978,1990,HISTADD_dave_corzine,0,,,,
787,76454,Larry Costello,Larry,Costello,0,1954,1967,HISTADD_larry_costello,0,,,,
788,1627856,Matt Costello,Matt,Costello,1,2017,2017,matt_costello,1610612759,San Antonio,Spurs,SAS,spurs
789,203955,Bryce Cotton,Bryce,Cotton,0,2014,2015,bryce_cotton,0,,,,
790,76456,Jack Cotton,Jack,Cotton,0,1949,1949,HISTADD_jack_cotton,0,,,,
791,1526,James Cotton,James,Cotton,0,1997,1998,james_cotton,0,,,,
792,76457,John Coughran,John,Coughran,0,1979,1979,HISTADD_john_coughran,0,,,,
793,76458,Mel Counts,Mel,Counts,0,1964,1975,HISTADD_mel_counts,0,,,,
794,76459,Steve Courtin,Steve,Courtin,0,1964,1964,HISTADD_steve_courtin,0,,,,
795,1432,Joe Courtney,Joe,Courtney,0,1992,1996,joe_courtney,0,,,,
796,202408,Marcus Cousin,Marcus,Cousin,0,2010,2010,marcus_cousin,0,,,,
797,202326,DeMarcus Cousins,DeMarcus,Cousins,1,2010,2018,demarcus_cousins,1610612740,New Orleans,Pelicans,NOP,pelicans
798,600003,Bob Cousy,Bob,Cousy,0,1950,1969,HISTADD_bob_cousy,0,,,,
799,203496,Robert Covington,Robert,Covington,1,2013,2018,robert_covington,1610612755,Philadelphia,76ers,PHI,sixers
800,76462,Dave Cowens,Dave,Cowens,0,1970,1982,HISTADD_dave_cowens,0,,,,
801,76463,John Cox,John,Cox,0,1982,1982,HISTADD_chubby_cox,0,,,,
802,76464,Johnny Cox,Johnny,Cox,0,1962,1962,HISTADD_johnny_cox,0,,,,
803,76465,Wesley Cox,Wesley,Cox,0,1977,1978,HISTADD_wesley_cox,0,,,,
804,203459,Allen Crabbe,Allen,Crabbe,1,2013,2018,allen_crabbe,1610612751,Brooklyn,Nets,BKN,nets
805,1628470,Torrey Craig,Torrey,Craig,1,2017,2018,torrey_craig,1610612743,Denver,Nuggets,DEN,nuggets
806,1544,Chris Crawford,Chris,Crawford,0,1997,2003,chris_crawford,0,,,,
807,76466,Freddie Crawford,Freddie,Crawford,0,1966,1970,HISTADD_freddie_crawford,0,,,,
808,2037,Jamal Crawford,Jamal,Crawford,1,2000,2018,jamal_crawford,1610612750,Minnesota,Timberwolves,MIN,timberwolves
809,201621,Joe Crawford,Joe,Crawford,0,2008,2008,joe_crawford,0,,,,
810,202348,Jordan Crawford,Jordan,Crawford,1,2010,2017,jordan_crawford,1610612740,New Orleans,Pelicans,NOP,pelicans
811,1628249,Mitchell Creek,Mitchell,Creek,0,2018,2018,mitchell_creek,0,,,,
812,76468,Jim Creighton,Jim,Creighton,0,1975,1975,HISTADD_jim_creighton,0,,,,
813,76469,Ron Crevier,Ron,Crevier,0,1985,1985,HISTADD_ron_crevier,0,,,,
814,76470,Hal Crisler,Hal,Crisler,0,1946,1946,HISTADD_hal_crisler,0,,,,
815,2343,Joe Crispin,Joe,Crispin,0,2001,2001,joe_crispin,0,,,,
816,76471,Charlie Criss,Charlie,Criss,0,1977,1984,HISTADD_charlie_criss,0,,,,
817,76472,Winston Crite,Winston,Crite,0,1987,1988,HISTADD_winston_crite,0,,,,
818,201159,Javaris Crittenton,Javaris,Crittenton,0,2007,2009,javaris_crittenton,0,,,,
819,76473,Dillard Crocker,Dillard,Crocker,0,1948,1952,HISTADD_dillard_crocker,0,,,,
820,76474,Jeffrey Crompton,Jeffrey,Crompton,0,1978,1983,HISTADD_geoff_crompton,0,,,,
821,76475,Terry Crosby,Terry,Crosby,0,1979,1979,HISTADD_terry_crosby,0,,,,
822,1506,Austin Croshere,Austin,Croshere,0,1997,2008,austin_croshere,0,,,,
823,76476,Jeff Cross,Jeff,Cross,0,1985,1985,HISTADD_jeff_cross,0,,,,
824,76477,Pete Cross,Pete,Cross,0,1970,1972,HISTADD_pete_cross,0,,,,
825,76478,Russell Cross,Russell,Cross,0,1983,1983,HISTADD_russell_cross,0,,,,
826,76479,Francis Crossin,Francis,Crossin,0,1947,1949,HISTADD_chink_crossin,0,,,,
827,180,John Crotty,John,Crotty,0,1992,2002,john_crotty,0,,,,
828,76481,Mark Crow,Mark,Crow,0,1977,1977,HISTADD_crow-bar_crow,0,,,,
829,76482,Corey Crowder,Corey,Crowder,0,1991,1994,HISTADD_corey_crowder,0,,,,
830,203109,Jae Crowder,Jae,Crowder,1,2012,2018,jae_crowder,1610612762,Utah,Jazz,UTA,jazz
831,76483,Pat Cummings,Pat,Cummings,0,1979,1990,HISTADD_pat_cummings,0,,,,
832,187,Terry Cummings,Terry,Cummings,0,1982,1999,terry_cummings,0,,,,
833,1907,Vonteego Cummings,Vonteego,Cummings,0,1999,2002,vonteego_cummings,0,,,,
834,76487,Billy Cunningham,Billy,Cunningham,0,1965,1975,HISTADD_billy_cunningham,0,,,,
835,201967,Dante Cunningham,Dante,Cunningham,1,2009,2018,dante_cunningham,1610612751,Brooklyn,Nets,BKN,nets
836,76485,Dick Cunningham,Dick,Cunningham,0,1968,1974,HISTADD_dick_cunningham,0,,,,
837,203099,Jared Cunningham,Jared,Cunningham,0,2012,2015,jared_cunningham,0,,,,
838,1061,William Cunningham,William,Cunningham,0,1997,1998,william_cunningham,0,,,,
839,76488,Radisav Curcic,Radisav,Curcic,0,1992,1992,HISTADD_radisav_curcic,0,,,,
840,76489,Armand Cure,Armand,Cure,0,1946,1946,HISTADD_armand_cure,0,,,,
841,940,Earl Cureton,Earl,Cureton,0,1980,1996,earl_cureton,0,,,,
842,223,Bill Curley,Bill,Curley,0,1994,2000,bill_curley,0,,,,
843,76492,Fran Curran,Fran,Curran,0,1948,1949,HISTADD_fran_curran,0,,,,
844,209,Dell Curry,Dell,Curry,0,1986,2001,dell_curry,0,,,,
845,2201,Eddy Curry,Eddy,Curry,0,2001,2012,eddy_curry,0,,,,
846,201191,JamesOn Curry,JamesOn,Curry,0,2007,2009,jameson_curry,0,,,,
847,688,Michael Curry,Michael,Curry,0,1993,2004,michael_curry,0,,,,
848,203552,Seth Curry,Seth,Curry,1,2013,2018,seth_curry,1610612742,Dallas,Mavericks,DAL,mavericks
849,201939,Stephen Curry,Stephen,Curry,1,2009,2018,stephen_curry,1610612744,Golden State,Warriors,GSW,warriors
850,687,Rastko Cvetkovic,Rastko,Cvetkovic,0,1995,1995,rastko_cvetkovic,0,,,,
851,76505,Mike D'Antoni,Mike,D'Antoni,0,1973,1976,HISTADD_mike_d'antoni,0,,,,
852,76496,Ed Dahler,Ed,Dahler,0,1951,1951,HISTADD_ed_dahler,0,,,,
853,76497,Quintin Dailey,Quintin,Dailey,0,1982,1991,HISTADD_quintin_dailey,0,,,,
854,2223,Samuel Dalembert,Samuel,Dalembert,0,2001,2014,samuel_dalembert,0,,,,
855,76498,Howie Dallmar,Howie,Dallmar,0,1946,1948,HISTADD_howie_dallmar,0,,,,
856,956,Erick Dampier,Erick,Dampier,0,1996,2011,erick_dampier,0,,,,
857,76499,Lou Dampier,Lou,Dampier,0,1976,1978,HISTADD_lou_dampier,0,,,,
858,76500,Bob Dandridge,Bob,Dandridge,0,1969,1981,HISTADD_bob_dandridge,0,,,,
859,1498,Antonio Daniels,Antonio,Daniels,0,1997,2010,antonio_daniels,0,,,,
860,2845,Erik Daniels,Erik,Daniels,0,2004,2004,erik_daniels,0,,,,
861,1380,Lloyd Daniels,Lloyd,Daniels,0,1992,1997,lloyd_daniels,0,,,,
862,2605,Marquis Daniels,Marquis,Daniels,0,2003,2012,marquis_daniels,0,,,,
863,76502,Mel Daniels,Mel,Daniels,0,1976,1976,HISTADD_mel_daniels,0,,,,
864,203584,Troy Daniels,Troy,Daniels,1,2013,2018,troy_daniels,1610612756,Phoenix,Suns,PHX,suns
865,390,Sasha Danilovic,Sasha,Danilovic,0,1995,1996,sasha_danilovic,0,,,,
866,76504,Adrian Dantley,Adrian,Dantley,0,1976,1990,HISTADD_adrian_dantley,0,,,,
867,76506,Henry Darcey,Henry,Darcey,0,1952,1952,HISTADD_pete_darcey,0,,,,
868,76507,Jimmy Darden,Jimmy,Darden,0,1949,1949,HISTADD_jimmy_darden,0,,,,
869,212,Yinka Dare,Yinka,Dare,0,1994,1997,yinka_dare,0,,,,
870,76509,Jesse Dark,Jesse,Dark,0,1974,1974,HISTADD_jesse_dark,0,,,,
871,76511,Jimmy Darrow,Jimmy,Darrow,0,1961,1961,HISTADD_jimmy_darrow,0,,,,
872,203540,Gigi Datome,Gigi,Datome,0,2013,2014,gigi_datome,0,,,,
873,921,Brad Daugherty,Brad,Daugherty,0,1986,1993,brad_daugherty,0,,,,
874,1600,Kornel David,Kornel,David,0,1998,2000,kornel_david,0,,,,
875,201176,Jermareo Davidson,Jermareo,Davidson,0,2007,2008,jermareo_davidson,0,,,,
876,76514,Bob Davies,Bob,Davies,0,1948,1954,HISTADD_bob_davies,0,,,,
877,203561,Brandon Davies,Brandon,Davies,0,2013,2014,brandon_davies,0,,,,
878,203076,Anthony Davis,Anthony,Davis,1,2012,2018,anthony_davis,1610612740,New Orleans,Pelicans,NOP,pelicans
879,213,Antonio Davis,Antonio,Davis,0,1993,2005,antonio_davis,0,,,,
880,76515,Aubrey Davis,Aubrey,Davis,0,1946,1946,HISTADD_aubrey_davis,0,,,,
881,1884,Baron Davis,Baron,Davis,0,1999,2011,baron_davis,0,,,,
882,989,Ben Davis,Ben,Davis,0,1996,1999,ben_davis,0,,,,
883,76538,Bill Davis,Bill,Davis,0,1946,1946,HISTADD_bill_davis,0,,,,
884,76533,Bob Davis,Bob,Davis,0,1972,1972,HISTADD_bob_davis,0,,,,
885,76516,Brad Davis,Brad,Davis,0,1977,1991,HISTADD_brad_davis,0,,,,
886,76517,Brian Davis,Brian,Davis,0,1993,1993,HISTADD_brian_davis,0,,,,
887,76518,Charlie Davis,Charlie,Davis,0,1981,1989,HISTADD_charlie_e_davis,0,,,,
888,76519,Charlie Davis,Charlie,Davis,0,1971,1973,HISTADD_charlie_davis,0,,,,
889,905,Dale Davis,Dale,Davis,0,1991,2006,dale_davis,0,,,,
890,1627738,Deyonta Davis,Deyonta,Davis,1,2016,2018,deyonta_davis,1610612763,Memphis,Grizzlies,MEM,grizzlies
891,76521,Double D Davis,Double D,Davis,0,1972,1976,HISTADD_doubled_davis,0,,,,
892,202334,Ed Davis,Ed,Davis,1,2010,2018,ed_davis,1610612757,Portland,Trail Blazers,POR,blazers
893,76522,Edward Davis,Edward,Davis,0,1972,1976,HISTADD_mickey_davis,0,,,,
894,1023,Emanual Davis,Emanual,Davis,0,1996,2002,emanual_davis,0,,,,
895,201175,Glen Davis,Glen,Davis,0,2007,2014,glen_davis,0,,,,
896,76523,Harry Davis,Harry,Davis,0,1978,1979,HISTADD_harry_davis,0,,,,
897,93,Hubert Davis,Hubert,Davis,0,1992,2003,hubert_davis,0,,,,
898,76524,James Davis,James,Davis,0,1955,1955,HISTADD_red_davis,0,,,,
899,76525,Jim Davis,Jim,Davis,0,1967,1974,HISTADD_jim_davis,0,,,,
900,76526,Johnny Davis,Johnny,Davis,0,1976,1985,HISTADD_johnny_davis,0,,,,
901,2668,Josh Davis,Josh,Davis,0,2003,2011,josh_davis,0,,,,
902,707,Mark Davis,Mark,Davis,0,1995,1999,mark_davis,0,,,,
903,76528,Mark Davis,Mark,Davis,0,1988,1988,HISTADD_mark_g_davis,0,,,,
904,76529,Mel Davis,Mel,Davis,0,1973,1976,HISTADD_mel_davis,0,,,,
905,76530,Michael Davis,Michael,Davis,0,1982,1982,HISTADD_michael_davis,0,,,,
906,76531,Mike Davis,Mike,Davis,0,1969,1972,HISTADD_mike_davis,0,,,,
907,76520,Monti Davis,Monti,Davis,0,1980,1980,HISTADD_monti_davis,0,,,,
908,200781,Paul Davis,Paul,Davis,0,2006,2009,paul_davis,0,,,,
909,76532,Ralph Davis,Ralph,Davis,0,1960,1961,HISTADD_ralph_davis,0,,,,
910,1729,Ricky Davis,Ricky,Davis,0,1998,2009,ricky_davis,0,,,,
911,76534,Ron Davis,Ron,Davis,0,1976,1981,HISTADD_ron_davis,0,,,,
912,426,Terry Davis,Terry,Davis,0,1989,2000,terry_davis,0,,,,
913,1629093,Tyler Davis,Tyler,Davis,0,2018,2018,tyler_davis,0,,,,
914,76536,Walt Davis,Walt,Davis,0,1953,1957,HISTADD_buddy_davis,0,,,,
915,1453,Walter Davis,Walter,Davis,0,1977,1991,walter_davis,0,,,,
916,203958,Andre Dawkins,Andre,Dawkins,0,2014,2014,andre_dawkins,0,,,,
917,76539,Darryl Dawkins,Darryl,Dawkins,0,1975,1988,HISTADD_darryl_dawkins,0,,,,
918,1008,Johnny Dawkins,Johnny,Dawkins,0,1986,1994,johnny_dawkins,0,,,,
919,76541,Paul Dawkins,Paul,Dawkins,0,1979,1979,HISTADD_paul_dawkins,0,,,,
920,1626183,Branden Dawson,Branden,Dawson,0,2015,2015,branden_dawson,0,,,,
921,201286,Eric Dawson,Eric,Dawson,0,2011,2011,eric_dawson,0,,,,
922,76542,Tony Dawson,Tony,Dawson,0,1990,1994,HISTADD_tony_dawson,0,,,,
923,103,Todd Day,Todd,Day,0,1992,2000,todd_day,0,,,,
924,201948,Austin Daye,Austin,Daye,0,2009,2014,austin_daye,0,,,,
925,76543,Darren Daye,Darren,Daye,0,1983,1987,HISTADD_darren_daye,0,,,,
926,201986,Nando De Colo,Nando,De Colo,0,2012,2013,nando_de colo,0,,,,
927,76545,Dave DeBusschere,Dave,DeBusschere,0,1962,1973,HISTADD_dave_debusschere,0,,,,
928,692,Andrew DeClercq,Andrew,DeClercq,0,1995,2004,andrew_declercq,0,,,,
929,76551,Nate DeLong,Nate,DeLong,0,1951,1951,HISTADD_nate_delong,0,,,,
930,201942,DeMar DeRozan,DeMar,DeRozan,1,2009,2018,demar_derozan,1610612761,Toronto,Raptors,TOR,raptors
931,76562,Hank DeZonie,Hank,DeZonie,0,1950,1950,HISTADD_hank_dezonie,0,,,,
932,76544,Greg Deane,Greg,Deane,0,1979,1979,HISTADD_greg_deane,0,,,,
933,203473,Dewayne Dedmon,Dewayne,Dedmon,1,2013,2018,dewayne_dedmon,1610612737,Atlanta,Hawks,ATL,hawks
934,76546,Archie Dees,Archie,Dees,0,1958,1961,HISTADD_archie_dees,0,,,,
935,143,Terry Dehere,Terry,Dehere,0,1993,1998,terry_dehere,0,,,,
936,76548,Red Dehnert,Red,Dehnert,0,1946,1946,HISTADD_red_dehnert,0,,,,
937,1626214,Bryce Dejean-Jones,Bryce,Dejean-Jones,0,2015,2015,bryce_dejean-jones,0,,,,
938,1626155,Sam Dekker,Sam,Dekker,1,2015,2018,sam_dekker,1610612746,LA,Clippers,LAC,clippers
939,219,Vinny Del Negro,Vinny,Del Negro,0,1988,2001,vinny_del negro,0,,,,
940,1627098,Malcolm Delaney,Malcolm,Delaney,1,2016,2017,malcolm_delaney,1610612737,Atlanta,Hawks,ATL,hawks
941,183,Bison Dele,Bison,Dele,0,1991,1998,bison_dele,0,,,,
942,2568,Carlos Delfino,Carlos,Delfino,0,2004,2013,carlos_delfino,0,,,,
943,1629116,Angel Delgado,Angel,Delgado,0,2018,2018,angel_delgado,0,,,,
944,960,Tony Delk,Tony,Delk,0,1996,2005,tony_delk,0,,,,
945,203521,Matthew Dellavedova,Matthew,Dellavedova,1,2013,2018,matthew_dellavedova,1610612749,Milwaukee,Bucks,MIL,bucks
946,76552,Fennis Dembo,Fennis,Dembo,0,1988,1988,HISTADD_fennis_dembo,0,,,,
947,76553,Larry Demic,Larry,Demic,0,1979,1981,HISTADD_larry_demic,0,,,,
948,725,Dell Demps,Dell,Demps,0,1993,1996,dell_demps,0,,,,
949,76555,George Dempsey,George,Dempsey,0,1954,1958,HISTADD_george_dempsey,0,,,,
950,2736,Luol Deng,Luol,Deng,1,2004,2018,luol_deng,1610612747,Los Angeles,Lakers,LAL,lakers
951,76556,Kenny Dennard,Kenny,Dennard,0,1981,1983,HISTADD_kenny_dennard,0,,,,
952,76557,Blaine Denning,Blaine,Denning,0,1952,1952,HISTADD_blaine_denning,0,,,,
953,202458,Justin Dentmon,Justin,Dentmon,0,2011,2012,justin_dentmon,0,,,,
954,76558,Randy Denton,Randy,Denton,0,1976,1976,HISTADD_randy_denton,0,,,,
955,76559,Rod Derline,Rod,Derline,0,1974,1975,HISTADD_rod_derline,0,,,,
956,1629094,Marcus Derrickson,Marcus,Derrickson,0,2018,2018,marcus_derrickson,0,,,,
957,76560,Dave Deutsch,Dave,Deutsch,0,1966,1966,HISTADD_dave_deutsch,0,,,,
958,76561,Walter Devlin,Walter,Devlin,0,1955,1957,HISTADD_corky_devlin,0,,,,
959,76568,Ernie DiGregorio,Ernie,DiGregorio,0,1973,1977,HISTADD_ernie_digregorio,0,,,,
960,1628978,Donte DiVincenzo,Donte,DiVincenzo,0,2018,2018,donte_divincenzo,0,,,,
961,1760,Derrick Dial,Derrick,Dial,0,1999,2003,derrick_dial,0,,,,
962,1627767,Cheick Diallo,Cheick,Diallo,1,2016,2018,cheick_diallo,1610612740,New Orleans,Pelicans,NOP,pelicans
963,1628977,Hamidou Diallo,Hamidou,Diallo,0,2018,2018,hamidou_diallo,0,,,,
964,2564,Boris Diaw,Boris,Diaw,0,2003,2016,boris_diaw,0,,,,
965,200821,Yakhouba Diawara,Yakhouba,Diawara,0,2006,2009,yakhouba_diawara,0,,,,
966,200799,Guillermo Diaz,Guillermo,Diaz,0,2007,2007,guillermo_diaz,0,,,,
967,2424,Dan Dickau,Dan,Dickau,0,2002,2007,dan_dickau,0,,,,
968,2079,Kaniel Dickens,Kaniel,Dickens,0,2003,2007,kaniel_dickens,0,,,,
969,76563,Henry Dickerson,Henry,Dickerson,0,1975,1976,HISTADD_henry_dickerson,0,,,,
970,1722,Michael Dickerson,Michael,Dickerson,0,1998,2002,michael_dickerson,0,,,,
971,76564,Derrek Dickey,Derrek,Dickey,0,1973,1977,HISTADD_derrek_dickey,0,,,,
972,76565,Dick Dickey,Dick,Dickey,0,1951,1951,HISTADD_dick_dickey,0,,,,
973,101143,Travis Diener,Travis,Diener,0,2005,2009,travis_diener,0,,,,
974,203476,Gorgui Dieng,Gorgui,Dieng,1,2013,2018,gorgui_dieng,1610612750,Minnesota,Timberwolves,MIN,timberwolves
975,76566,Connie Dierking,Connie,Dierking,0,1958,1970,HISTADD_connie_dierking,0,,,,
976,76567,Coby Dietrick,Coby,Dietrick,0,1976,1982,HISTADD_coby_dietrick,0,,,,
977,76569,Mickey Dillard,Mickey,Dillard,0,1981,1981,HISTADD_mickey_dillard,0,,,,
978,76570,Bob Dille,Bob,Dille,0,1946,1946,HISTADD_oscar_dille,0,,,,
979,76571,John Dillon,John,Dillon,0,1949,1949,HISTADD_hooks_dillon,0,,,,
980,76574,Byron Dinkins,Byron,Dinkins,0,1989,1990,HISTADD_byron_dinkins,0,,,,
981,76575,Jackie Dinkins,Jackie,Dinkins,0,1971,1971,HISTADD_jackie_dinkins,0,,,,
982,76576,Bill Dinwiddie,Bill,Dinwiddie,0,1967,1971,HISTADD_bill_dinwiddie,0,,,,
983,203915,Spencer Dinwiddie,Spencer,Dinwiddie,1,2014,2018,spencer_dinwiddie,1610612751,Brooklyn,Nets,BKN,nets
984,101113,Ike Diogu,Ike,Diogu,0,2005,2011,ike_diogu,0,,,,
985,2205,DeSagana Diop,DeSagana,Diop,0,2001,2012,desagana_diop,0,,,,
986,76577,Terry Dischinger,Terry,Dischinger,0,1962,1972,HISTADD_terry_dischinger,0,,,,
987,76578,Fred Diute,Fred,Diute,0,1954,1954,HISTADD_fred_diute,0,,,,
988,124,Vlade Divac,Vlade,Divac,0,1989,2004,vlade_divac,0,,,,
989,2413,Juan Dixon,Juan,Dixon,0,2002,2008,juan_dixon,0,,,,
990,1059,Aleksandar Djordjevic,Aleksandar,Djordjevic,0,1996,1996,aleksandar_djordjevic,0,,,,
